_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ mapa_random_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
iteração 379 mapa3| tempo exec  26.660438060760498
iteração 380 mapa3| tempo exec  23.9970121383667
iteração 381 mapa3| tempo exec  21.0305278301239
iteração 382 mapa3| tempo exec  20.99406623840332
iteração 383 mapa3| tempo exec  24.408559560775757
iteração 384 mapa3| tempo exec  22.739639043807983
iteração 385 mapa3| tempo exec  22.854287147521973
iteração 386 mapa3| tempo exec  22.85009503364563
iteração 387 mapa3| tempo exec  23.342451810836792
iteração 388 mapa3| tempo exec  23.596455097198486
iteração 389 mapa3| tempo exec  23.63156509399414
iteração 390 mapa3| tempo exec  23.59156036376953
iteração 391 mapa3| tempo exec  26.31044340133667
iteração 392 mapa3| tempo exec  22.31893539428711
iteração 393 mapa3| tempo exec  22.51693558692932
iteração 394 mapa3| tempo exec  27.108293294906616
iteração 395 mapa3| tempo exec  24.659469604492188
iteração 396 mapa3| tempo exec  23.39628005027771
iteração 397 mapa3| tempo exec  22.408424377441406
iteração 398 mapa3| tempo exec  25.91409420967102
iteração 399 mapa3| tempo exec  22.18604350090027
iteração 400 mapa3| tempo exec  24.328138828277588
iteração 401 mapa3| tempo exec  22.2139573097229
iteração 402 mapa3| tempo exec  22.7075412273407
iteração 403 mapa3| tempo exec  21.981110095977783
iteração 404 mapa3| tempo exec  22.358253955841064
iteração 405 mapa3| tempo exec  23.056804418563843
iteração 406 mapa3| tempo exec  28.0695903301239
iteração 407 mapa3| tempo exec  24.280412912368774
iteração 408 mapa3| tempo exec  23.956363677978516
iteração 409 mapa3| tempo exec  21.271929025650024
iteração 410 mapa3| tempo exec  22.792750120162964
iteração 411 mapa3| tempo exec  20.55923819541931
iteração 412 mapa3| tempo exec  24.721855878829956
iteração 413 mapa3| tempo exec  23.401471853256226
iteração 414 mapa3| tempo exec  23.1412250995636
iteração 415 mapa3| tempo exec  22.84490180015564
iteração 416 mapa3| tempo exec  23.80412268638611
iteração 417 mapa3| tempo exec  25.913344144821167
iteração 418 mapa3| tempo exec  23.418585777282715
iteração 419 mapa3| tempo exec  25.178446531295776
iteração 420 mapa3| tempo exec  22.217302560806274
iteração 421 mapa3| tempo exec  25.545791149139404
iteração 422 mapa3| tempo exec  27.235971450805664
iteração 423 mapa3| tempo exec  25.431469440460205
iteração 424 mapa3| tempo exec  23.31631636619568
iteração 425 mapa3| tempo exec  24.01214575767517
iteração 426 mapa3| tempo exec  21.71804666519165
iteração 427 mapa3| tempo exec  20.06706666946411
iteração 428 mapa3| tempo exec  21.1011483669281
iteração 429 mapa3| tempo exec  23.260541677474976
iteração 430 mapa3| tempo exec  20.04991316795349
iteração 431 mapa3| tempo exec  24.269439220428467
iteração 432 mapa3| tempo exec  26.7195463180542
iteração 433 mapa3| tempo exec  26.497617483139038
iteração 434 mapa3| tempo exec  21.180663585662842
iteração 435 mapa3| tempo exec  21.83677077293396
iteração 436 mapa3| tempo exec  21.859769344329834
iteração 437 mapa3| tempo exec  20.492461442947388
iteração 438 mapa3| tempo exec  23.743852853775024
iteração 439 mapa3| tempo exec  21.774158477783203
iteração 440 mapa3| tempo exec  19.8528094291687
iteração 441 mapa3| tempo exec  20.297475576400757
iteração 442 mapa3| tempo exec  20.04638695716858
iteração 443 mapa3| tempo exec  21.504639863967896
iteração 444 mapa3| tempo exec  27.28629446029663
iteração 445 mapa3| tempo exec  25.93954563140869
iteração 446 mapa3| tempo exec  21.84143590927124
iteração 447 mapa3| tempo exec  22.75978684425354
iteração 448 mapa3| tempo exec  20.41186261177063
iteração 449 mapa3| tempo exec  24.001353979110718
iteração 450 mapa3| tempo exec  20.309616804122925
iteração 451 mapa3| tempo exec  21.162663459777832
iteração 452 mapa3| tempo exec  24.16963791847229
iteração 453 mapa3| tempo exec  21.91174006462097
iteração 454 mapa3| tempo exec  22.819724559783936
iteração 455 mapa3| tempo exec  22.1344153881073
iteração 456 mapa3| tempo exec  21.81512951850891
iteração 457 mapa3| tempo exec  23.007806539535522
iteração 458 mapa3| tempo exec  21.88860535621643
iteração 459 mapa3| tempo exec  24.30334758758545
iteração 460 mapa3| tempo exec  22.181302070617676
iteração 461 mapa3| tempo exec  23.910932302474976
iteração 462 mapa3| tempo exec  24.743351936340332
iteração 463 mapa3| tempo exec  24.55294156074524
iteração 464 mapa3| tempo exec  22.98584222793579
iteração 465 mapa3| tempo exec  18.846646308898926
iteração 466 mapa3| tempo exec  24.392226934432983
iteração 467 mapa3| tempo exec  23.184211015701294
iteração 468 mapa3| tempo exec  20.9886577129364
iteração 469 mapa3| tempo exec  24.353778839111328
iteração 470 mapa3| tempo exec  21.3058078289032
iteração 471 mapa3| tempo exec  18.2054443359375
iteração 472 mapa3| tempo exec  23.215683698654175
iteração 473 mapa3| tempo exec  22.891865491867065
iteração 474 mapa3| tempo exec  21.717098712921143
iteração 475 mapa3| tempo exec  18.33209800720215
iteração 476 mapa3| tempo exec  22.418880939483643
iteração 477 mapa3| tempo exec  24.117040872573853
iteração 478 mapa3| tempo exec  25.077714204788208
iteração 479 mapa3| tempo exec  22.046218872070312
iteração 480 mapa3| tempo exec  22.23213005065918
iteração 481 mapa3| tempo exec  27.965675592422485
iteração 482 mapa3| tempo exec  23.833383798599243
iteração 483 mapa3| tempo exec  26.239745378494263
iteração 484 mapa3| tempo exec  21.203657388687134
iteração 485 mapa3| tempo exec  22.552964448928833
iteração 486 mapa3| tempo exec  23.677201986312866
iteração 487 mapa3| tempo exec  22.879106998443604
iteração 488 mapa3| tempo exec  22.775110483169556
iteração 489 mapa3| tempo exec  21.99332594871521
iteração 490 mapa3| tempo exec  24.76262640953064
iteração 491 mapa3| tempo exec  22.527318239212036
iteração 492 mapa3| tempo exec  21.372570753097534
iteração 493 mapa3| tempo exec  25.90585994720459
iteração 494 mapa3| tempo exec  25.246814489364624
iteração 495 mapa3| tempo exec  21.031192779541016
iteração 496 mapa3| tempo exec  25.058655261993408
iteração 497 mapa3| tempo exec  26.189494132995605
iteração 498 mapa3| tempo exec  19.26028084754944
iteração 499 mapa3| tempo exec  20.012788772583008

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

          - - - -mapa3 stats- - - -
-> MIN: 6593 | MAX: 9098 || AVG:  8017.356
-> All scores sorted:
 [6593, 6755, 6792, 6794, 6836, 6969, 6984, 7010, 7049, 7072, 7107, 7139, 7146, 7160, 7174, 7178, 7202, 7202, 7207, 7210, 7232, 7232, 7239, 7242, 7248, 7253, 7261, 7267, 7270, 7273, 7274, 7276, 7280, 7289, 7291, 7301, 7301, 7307, 7319, 7323, 7327, 7327, 7330, 7333, 7333, 7336, 7345, 7346, 7347, 7366, 7379, 7379, 7383, 7387, 7395, 7411, 7414, 7424, 7428, 7432, 7443, 7444, 7452, 7452, 7458, 7460, 7462, 7468, 7469, 7474, 7476, 7478, 7483, 7484, 7488, 7489, 7493, 7494, 7502, 7521, 7521, 7523, 7523, 7524, 7525, 7529, 7541, 7544, 7545, 7545, 7551, 7565, 7576, 7576, 7581, 7581, 7582, 7588, 7597, 7604, 7610, 7618, 7620, 7623, 7629, 7631, 7632, 7633, 7644, 7656, 7659, 7661, 7671, 7679, 7683, 7706, 7707, 7709, 7716, 7718, 7721, 7732, 7735, 7738, 7742, 7745, 7747, 7749, 7756, 7757, 7758, 7759, 7764, 7765, 7767, 7768, 7769, 7774, 7775, 7777, 7778, 7782, 7790, 7792, 7797, 7798, 7805, 7810, 7812, 7814, 7814, 7819, 7823, 7826, 7831, 7832, 7833, 7835, 7837, 7842, 7845, 7848, 7851, 7852, 7858, 7858, 7861, 7861, 7862, 7864, 7866, 7866, 7871, 7872, 7874, 7877, 7882, 7882, 7889, 7889, 7890, 7891, 7892, 7894, 7895, 7896, 7896, 7900, 7908, 7916, 7920, 7920, 7922, 7923, 7923, 7926, 7928, 7928, 7933, 7934, 7935, 7936, 7937, 7941, 7941, 7942, 7943, 7943, 7944, 7946, 7948, 7950, 7956, 7961, 7961, 7962, 7966, 7967, 7969, 7971, 7978, 7979, 7979, 7980, 7984, 7993, 7995, 8000, 8001, 8005, 8006, 8008, 8008, 8009, 8011, 8013, 8013, 8014, 8020, 8021, 8023, 8023, 8024, 8031, 8032, 8033, 8034, 8034, 8038, 8054, 8056, 8058, 8059, 8059, 8059, 8060, 8063, 8065, 8067, 8071, 8075, 8076, 8078, 8079, 8081, 8086, 8089, 8093, 8093, 8096, 8100, 8100, 8101, 8111, 8119, 8120, 8123, 8126, 8127, 8130, 8130, 8131, 8136, 8137, 8138, 8140, 8142, 8145, 8148, 8149, 8149, 8153, 8153, 8155, 8156, 8166, 8167, 8174, 8175, 8176, 8177, 8180, 8180, 8182, 8182, 8182, 8185, 8186, 8186, 8188, 8192, 8194, 8194, 8195, 8197, 8198, 8199, 8201, 8203, 8205, 8205, 8206, 8207, 8213, 8213, 8213, 8214, 8214, 8216, 8220, 8221, 8223, 8223, 8224, 8226, 8227, 8232, 8232, 8233, 8237, 8238, 8238, 8239, 8253, 8254, 8255, 8257, 8258, 8259, 8260, 8268, 8270, 8271, 8274, 8277, 8280, 8280, 8282, 8284, 8285, 8286, 8287, 8291, 8296, 8296, 8298, 8302, 8303, 8308, 8308, 8309, 8314, 8315, 8316, 8318, 8327, 8333, 8333, 8338, 8342, 8346, 8346, 8348, 8348, 8349, 8350, 8354, 8356, 8365, 8370, 8370, 8370, 8371, 8375, 8375, 8379, 8382, 8382, 8383, 8395, 8398, 8399, 8401, 8403, 8407, 8413, 8414, 8414, 8420, 8420, 8421, 8427, 8427, 8427, 8432, 8442, 8449, 8449, 8450, 8460, 8475, 8482, 8487, 8489, 8490, 8490, 8491, 8493, 8499, 8506, 8508, 8518, 8520, 8521, 8523, 8528, 8549, 8553, 8558, 8558, 8559, 8572, 8576, 8584, 8589, 8600, 8609, 8613, 8613, 8617, 8624, 8629, 8629, 8642, 8644, 8648, 8651, 8653, 8654, 8657, 8657, 8662, 8666, 8668, 8677, 8681, 8690, 8692, 8709, 8715, 8717, 8719, 8720, 8725, 8731, 8744, 8745, 8750, 8752, 8752, 8755, 8756, 8761, 8772, 8778, 8778, 8780, 8781, 8786, 8833, 8845, 8851, 8858, 8878, 8909, 8940, 8962, 9018, 9044, 9098]
-> Não morreu em tuneis
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _end mapa3_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ mapa4_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
iteração 0 mapa4| tempo exec  14.073114395141602
iteração 1 mapa4| tempo exec  16.250046253204346
iteração 2 mapa4| tempo exec  14.774247884750366
iteração 3 mapa4| tempo exec  17.776042938232422
iteração 4 mapa4| tempo exec  13.482695817947388
iteração 5 mapa4| tempo exec  15.254217147827148
iteração 6 mapa4| tempo exec  17.205296993255615
iteração 7 mapa4| tempo exec  15.076070547103882
iteração 8 mapa4| tempo exec  14.550135612487793
iteração 9 mapa4| tempo exec  13.184754371643066
iteração 10 mapa4| tempo exec  15.138033151626587
iteração 11 mapa4| tempo exec  15.834299564361572
iteração 12 mapa4| tempo exec  15.135644912719727
iteração 13 mapa4| tempo exec  13.835260152816772
iteração 14 mapa4| tempo exec  15.81244421005249
iteração 15 mapa4| tempo exec  13.633006811141968
iteração 16 mapa4| tempo exec  12.315857172012329
iteração 17 mapa4| tempo exec  17.277897119522095
iteração 18 mapa4| tempo exec  14.768732070922852
iteração 19 mapa4| tempo exec  16.665767431259155
iteração 20 mapa4| tempo exec  4.294447898864746
iteração 21 mapa4| tempo exec  17.635637044906616
iteração 22 mapa4| tempo exec  18.39192485809326
iteração 23 mapa4| tempo exec  14.298900604248047
iteração 24 mapa4| tempo exec  14.536099672317505
iteração 25 mapa4| tempo exec  15.42281699180603
iteração 26 mapa4| tempo exec  16.197556257247925
iteração 27 mapa4| tempo exec  15.460436582565308
iteração 28 mapa4| tempo exec  14.93518877029419
iteração 29 mapa4| tempo exec  16.20851230621338
iteração 30 mapa4| tempo exec  14.221843719482422
iteração 31 mapa4| tempo exec  15.385550498962402
iteração 32 mapa4| tempo exec  5.082159996032715
iteração 33 mapa4| tempo exec  15.293326377868652
iteração 34 mapa4| tempo exec  14.361239671707153
iteração 35 mapa4| tempo exec  14.967913627624512
iteração 36 mapa4| tempo exec  12.796971559524536
iteração 37 mapa4| tempo exec  17.975135564804077
iteração 38 mapa4| tempo exec  14.519522905349731
iteração 39 mapa4| tempo exec  17.525415658950806
iteração 40 mapa4| tempo exec  15.491984844207764
iteração 41 mapa4| tempo exec  17.12027907371521
iteração 42 mapa4| tempo exec  14.94251275062561
iteração 43 mapa4| tempo exec  15.680405378341675
iteração 44 mapa4| tempo exec  14.160149812698364
iteração 45 mapa4| tempo exec  14.879049062728882
iteração 46 mapa4| tempo exec  14.09032654762268
iteração 47 mapa4| tempo exec  10.930580377578735
iteração 48 mapa4| tempo exec  14.469714641571045
iteração 49 mapa4| tempo exec  14.246194839477539
iteração 50 mapa4| tempo exec  9.777029752731323
iteração 51 mapa4| tempo exec  6.127737998962402
iteração 52 mapa4| tempo exec  15.930381059646606
iteração 53 mapa4| tempo exec  15.039711713790894
iteração 54 mapa4| tempo exec  15.242034196853638
iteração 55 mapa4| tempo exec  5.681385278701782
iteração 56 mapa4| tempo exec  12.89841914176941
iteração 57 mapa4| tempo exec  14.155131101608276
iteração 58 mapa4| tempo exec  14.651496887207031
iteração 59 mapa4| tempo exec  13.73237419128418
iteração 60 mapa4| tempo exec  14.844665050506592
iteração 61 mapa4| tempo exec  14.86629343032837
iteração 62 mapa4| tempo exec  15.57823657989502
iteração 63 mapa4| tempo exec  14.188327312469482
iteração 64 mapa4| tempo exec  12.049546003341675
iteração 65 mapa4| tempo exec  16.8955557346344
iteração 66 mapa4| tempo exec  16.13882303237915
iteração 67 mapa4| tempo exec  15.834354400634766
iteração 68 mapa4| tempo exec  14.103873014450073
iteração 69 mapa4| tempo exec  15.122933387756348
iteração 70 mapa4| tempo exec  15.009734869003296
iteração 71 mapa4| tempo exec  14.394864320755005
iteração 72 mapa4| tempo exec  16.8699734210968
iteração 73 mapa4| tempo exec  14.025911808013916
iteração 74 mapa4| tempo exec  13.636417627334595
iteração 75 mapa4| tempo exec  14.261542558670044
iteração 76 mapa4| tempo exec  16.24877953529358
iteração 77 mapa4| tempo exec  15.671293258666992
iteração 78 mapa4| tempo exec  13.606364011764526
iteração 79 mapa4| tempo exec  14.750858783721924
iteração 80 mapa4| tempo exec  8.884518146514893
iteração 81 mapa4| tempo exec  14.38887071609497
iteração 82 mapa4| tempo exec  12.952697038650513
iteração 83 mapa4| tempo exec  14.690611362457275
iteração 84 mapa4| tempo exec  3.633307695388794
iteração 85 mapa4| tempo exec  13.887564897537231
iteração 86 mapa4| tempo exec  16.15698266029358
iteração 87 mapa4| tempo exec  14.130788803100586
iteração 88 mapa4| tempo exec  13.725414991378784
iteração 89 mapa4| tempo exec  14.493626832962036
iteração 90 mapa4| tempo exec  14.815723657608032
iteração 91 mapa4| tempo exec  17.62137746810913
iteração 92 mapa4| tempo exec  15.24047565460205
iteração 93 mapa4| tempo exec  16.1981303691864
iteração 94 mapa4| tempo exec  13.610511064529419
iteração 95 mapa4| tempo exec  14.550215005874634
iteração 96 mapa4| tempo exec  15.93409776687622
iteração 97 mapa4| tempo exec  15.455827474594116
iteração 98 mapa4| tempo exec  16.559677600860596
iteração 99 mapa4| tempo exec  18.30640935897827
iteração 100 mapa4| tempo exec  14.943435192108154
iteração 101 mapa4| tempo exec  13.742400646209717
iteração 102 mapa4| tempo exec  16.629058361053467
iteração 103 mapa4| tempo exec  16.400553226470947
iteração 104 mapa4| tempo exec  15.923524618148804
iteração 105 mapa4| tempo exec  15.001117944717407
iteração 106 mapa4| tempo exec  13.283662557601929
iteração 107 mapa4| tempo exec  28.838525533676147
iteração 108 mapa4| tempo exec  14.052495002746582
iteração 109 mapa4| tempo exec  4.5638134479522705
iteração 110 mapa4| tempo exec  13.600221157073975
iteração 111 mapa4| tempo exec  16.324496746063232
iteração 112 mapa4| tempo exec  14.926505088806152
iteração 113 mapa4| tempo exec  17.723561763763428
iteração 114 mapa4| tempo exec  14.456815719604492
iteração 115 mapa4| tempo exec  14.852535247802734
iteração 116 mapa4| tempo exec  15.54438591003418
iteração 117 mapa4| tempo exec  13.624855279922485
iteração 118 mapa4| tempo exec  3.2080516815185547
iteração 119 mapa4| tempo exec  15.596742868423462
iteração 120 mapa4| tempo exec  15.524290561676025
iteração 121 mapa4| tempo exec  14.327611923217773
iteração 122 mapa4| tempo exec  15.994223356246948
iteração 123 mapa4| tempo exec  6.726049184799194
iteração 124 mapa4| tempo exec  15.395249605178833
iteração 125 mapa4| tempo exec  12.413506507873535
iteração 126 mapa4| tempo exec  15.029911756515503
iteração 127 mapa4| tempo exec  15.675632238388062
iteração 128 mapa4| tempo exec  15.0716712474823
iteração 129 mapa4| tempo exec  14.325515031814575
iteração 130 mapa4| tempo exec  14.01000428199768
iteração 131 mapa4| tempo exec  15.680042266845703
iteração 132 mapa4| tempo exec  15.776599168777466
iteração 133 mapa4| tempo exec  16.56160593032837
iteração 134 mapa4| tempo exec  14.561708211898804
iteração 135 mapa4| tempo exec  15.85233449935913
iteração 136 mapa4| tempo exec  14.243104219436646
iteração 137 mapa4| tempo exec  16.041017293930054
iteração 138 mapa4| tempo exec  14.70231032371521
iteração 139 mapa4| tempo exec  14.859971523284912
iteração 140 mapa4| tempo exec  16.446941614151
iteração 141 mapa4| tempo exec  15.713511228561401
iteração 142 mapa4| tempo exec  14.099843740463257
iteração 143 mapa4| tempo exec  12.496481657028198
iteração 144 mapa4| tempo exec  17.728708028793335
iteração 145 mapa4| tempo exec  14.345072031021118
iteração 146 mapa4| tempo exec  14.577409267425537
iteração 147 mapa4| tempo exec  14.439011335372925
iteração 148 mapa4| tempo exec  13.75596570968628
iteração 149 mapa4| tempo exec  15.841109275817871
iteração 150 mapa4| tempo exec  13.970515489578247
iteração 151 mapa4| tempo exec  11.94350790977478
iteração 152 mapa4| tempo exec  15.477739572525024
iteração 153 mapa4| tempo exec  8.392731428146362
iteração 154 mapa4| tempo exec  15.883663415908813
iteração 155 mapa4| tempo exec  13.778500080108643
iteração 156 mapa4| tempo exec  14.555863857269287
iteração 157 mapa4| tempo exec  11.362313270568848
iteração 158 mapa4| tempo exec  14.624198913574219
iteração 159 mapa4| tempo exec  15.456125497817993
iteração 160 mapa4| tempo exec  13.580417156219482
iteração 161 mapa4| tempo exec  14.872736930847168
iteração 162 mapa4| tempo exec  14.563422441482544
iteração 163 mapa4| tempo exec  15.65838074684143
iteração 164 mapa4| tempo exec  12.348546743392944
iteração 165 mapa4| tempo exec  14.343929767608643
iteração 166 mapa4| tempo exec  13.073873281478882
iteração 167 mapa4| tempo exec  17.400906324386597
iteração 168 mapa4| tempo exec  13.218562126159668
iteração 169 mapa4| tempo exec  16.665717840194702
iteração 170 mapa4| tempo exec  16.820170640945435
iteração 171 mapa4| tempo exec  15.581656694412231
iteração 172 mapa4| tempo exec  18.37913179397583
iteração 173 mapa4| tempo exec  14.277283668518066
iteração 174 mapa4| tempo exec  15.331587791442871
iteração 175 mapa4| tempo exec  18.24979019165039
iteração 176 mapa4| tempo exec  15.641947984695435
iteração 177 mapa4| tempo exec  14.309423446655273
iteração 178 mapa4| tempo exec  13.98666524887085
iteração 179 mapa4| tempo exec  14.81443977355957
iteração 180 mapa4| tempo exec  15.719747066497803
iteração 181 mapa4| tempo exec  16.239360570907593
iteração 182 mapa4| tempo exec  14.506886720657349
iteração 183 mapa4| tempo exec  14.851219654083252
iteração 184 mapa4| tempo exec  19.24390411376953
iteração 185 mapa4| tempo exec  16.047361612319946
iteração 186 mapa4| tempo exec  15.371074438095093
iteração 187 mapa4| tempo exec  16.028506755828857
iteração 188 mapa4| tempo exec  15.642718076705933
iteração 189 mapa4| tempo exec  14.427801609039307
iteração 190 mapa4| tempo exec  15.20477843284607
iteração 191 mapa4| tempo exec  16.568166732788086
iteração 192 mapa4| tempo exec  15.898984432220459
iteração 193 mapa4| tempo exec  15.078422784805298
iteração 194 mapa4| tempo exec  13.655558586120605
iteração 195 mapa4| tempo exec  12.337170839309692
iteração 196 mapa4| tempo exec  15.07412838935852
iteração 197 mapa4| tempo exec  13.956204175949097
iteração 198 mapa4| tempo exec  15.805958032608032
iteração 199 mapa4| tempo exec  14.35402226448059
iteração 200 mapa4| tempo exec  14.739693880081177
iteração 201 mapa4| tempo exec  15.025302410125732
iteração 202 mapa4| tempo exec  15.45760989189148
iteração 203 mapa4| tempo exec  15.43261194229126
iteração 204 mapa4| tempo exec  14.09546184539795
iteração 205 mapa4| tempo exec  14.543933153152466
iteração 206 mapa4| tempo exec  15.183954238891602
iteração 207 mapa4| tempo exec  14.64876127243042
iteração 208 mapa4| tempo exec  15.236812829971313
iteração 209 mapa4| tempo exec  12.093544960021973
iteração 210 mapa4| tempo exec  5.395581007003784
iteração 211 mapa4| tempo exec  14.0539710521698
iteração 212 mapa4| tempo exec  14.195468425750732
iteração 213 mapa4| tempo exec  13.163590669631958
iteração 214 mapa4| tempo exec  13.817547798156738
iteração 215 mapa4| tempo exec  15.119495630264282
iteração 216 mapa4| tempo exec  15.133541584014893
iteração 217 mapa4| tempo exec  15.614660501480103
iteração 218 mapa4| tempo exec  12.817928314208984
iteração 219 mapa4| tempo exec  15.986197710037231
iteração 220 mapa4| tempo exec  12.885181188583374
iteração 221 mapa4| tempo exec  13.976999044418335
iteração 222 mapa4| tempo exec  15.144423007965088
iteração 223 mapa4| tempo exec  16.698917627334595
iteração 224 mapa4| tempo exec  16.469300270080566
iteração 225 mapa4| tempo exec  12.32552194595337
iteração 226 mapa4| tempo exec  16.188741445541382
iteração 227 mapa4| tempo exec  13.839597940444946
iteração 228 mapa4| tempo exec  13.655060052871704
iteração 229 mapa4| tempo exec  14.328984022140503
iteração 230 mapa4| tempo exec  14.684758424758911
iteração 231 mapa4| tempo exec  15.616886854171753
iteração 232 mapa4| tempo exec  16.54334282875061
iteração 233 mapa4| tempo exec  14.082213640213013
iteração 234 mapa4| tempo exec  14.836778402328491
iteração 235 mapa4| tempo exec  17.582809925079346
iteração 236 mapa4| tempo exec  16.129268646240234
iteração 237 mapa4| tempo exec  14.003590106964111
iteração 238 mapa4| tempo exec  14.655291557312012
iteração 239 mapa4| tempo exec  16.564064025878906
iteração 240 mapa4| tempo exec  12.007338523864746
iteração 241 mapa4| tempo exec  16.568732023239136
iteração 242 mapa4| tempo exec  15.464452266693115
iteração 243 mapa4| tempo exec  17.280452966690063
iteração 244 mapa4| tempo exec  16.868216514587402
iteração 245 mapa4| tempo exec  13.026623010635376
iteração 246 mapa4| tempo exec  14.95324444770813
iteração 247 mapa4| tempo exec  16.58799958229065
iteração 248 mapa4| tempo exec  15.569392681121826
iteração 249 mapa4| tempo exec  15.755713939666748
iteração 250 mapa4| tempo exec  5.349809408187866
iteração 251 mapa4| tempo exec  14.367891073226929
iteração 252 mapa4| tempo exec  10.694205522537231
iteração 253 mapa4| tempo exec  15.881107330322266
iteração 254 mapa4| tempo exec  14.12032151222229
iteração 255 mapa4| tempo exec  13.968825340270996
iteração 256 mapa4| tempo exec  14.361816644668579
iteração 257 mapa4| tempo exec  17.04106569290161
iteração 258 mapa4| tempo exec  13.18631386756897
iteração 259 mapa4| tempo exec  8.735126972198486
iteração 260 mapa4| tempo exec  15.50238823890686
iteração 261 mapa4| tempo exec  14.55595588684082
iteração 262 mapa4| tempo exec  14.907776832580566
iteração 263 mapa4| tempo exec  15.111374616622925
iteração 264 mapa4| tempo exec  15.655776739120483
iteração 265 mapa4| tempo exec  13.77746844291687
iteração 266 mapa4| tempo exec  10.25785756111145
iteração 267 mapa4| tempo exec  14.574207782745361
iteração 268 mapa4| tempo exec  15.501503944396973
iteração 269 mapa4| tempo exec  12.867869853973389
iteração 270 mapa4| tempo exec  15.371742010116577
iteração 271 mapa4| tempo exec  16.784317016601562
iteração 272 mapa4| tempo exec  16.12212371826172
iteração 273 mapa4| tempo exec  14.837786674499512
iteração 274 mapa4| tempo exec  16.243574619293213
iteração 275 mapa4| tempo exec  14.814404726028442
iteração 276 mapa4| tempo exec  8.8328378200531
iteração 277 mapa4| tempo exec  14.09069561958313
iteração 278 mapa4| tempo exec  13.188174724578857
iteração 279 mapa4| tempo exec  13.932145118713379
iteração 280 mapa4| tempo exec  15.26927661895752
iteração 281 mapa4| tempo exec  13.007902383804321
iteração 282 mapa4| tempo exec  17.163276433944702
iteração 283 mapa4| tempo exec  12.370096206665039
iteração 284 mapa4| tempo exec  13.336327314376831
iteração 285 mapa4| tempo exec  14.992443084716797
iteração 286 mapa4| tempo exec  15.527868509292603
iteração 287 mapa4| tempo exec  16.609922170639038
iteração 288 mapa4| tempo exec  17.772802114486694
iteração 289 mapa4| tempo exec  15.852437496185303
iteração 290 mapa4| tempo exec  15.985152006149292
iteração 291 mapa4| tempo exec  15.427044868469238
iteração 292 mapa4| tempo exec  15.706713914871216
iteração 293 mapa4| tempo exec  16.119148015975952
iteração 294 mapa4| tempo exec  14.473206520080566
iteração 295 mapa4| tempo exec  16.366559505462646
iteração 296 mapa4| tempo exec  16.473012924194336
iteração 297 mapa4| tempo exec  14.560397386550903
iteração 298 mapa4| tempo exec  16.798280000686646
iteração 299 mapa4| tempo exec  14.703128814697266
iteração 300 mapa4| tempo exec  14.909642219543457
iteração 301 mapa4| tempo exec  16.797508239746094
iteração 302 mapa4| tempo exec  13.412438869476318
iteração 303 mapa4| tempo exec  16.891288995742798
iteração 304 mapa4| tempo exec  15.562044858932495
iteração 305 mapa4| tempo exec  3.5948057174682617
iteração 306 mapa4| tempo exec  16.946512460708618
iteração 307 mapa4| tempo exec  14.30146861076355
iteração 308 mapa4| tempo exec  14.45722770690918
iteração 309 mapa4| tempo exec  12.191669702529907
iteração 310 mapa4| tempo exec  11.967450141906738
iteração 311 mapa4| tempo exec  14.285212993621826
iteração 312 mapa4| tempo exec  13.89372706413269
iteração 313 mapa4| tempo exec  10.809938430786133
iteração 314 mapa4| tempo exec  13.498568058013916
iteração 315 mapa4| tempo exec  16.304975986480713
iteração 316 mapa4| tempo exec  13.717686176300049
iteração 317 mapa4| tempo exec  15.83884882926941
iteração 318 mapa4| tempo exec  14.273542165756226
iteração 319 mapa4| tempo exec  14.572964191436768
iteração 320 mapa4| tempo exec  13.951600074768066
iteração 321 mapa4| tempo exec  15.641923189163208
iteração 322 mapa4| tempo exec  14.112896203994751
iteração 323 mapa4| tempo exec  13.603074550628662
iteração 324 mapa4| tempo exec  11.955461263656616
iteração 325 mapa4| tempo exec  14.789328575134277
iteração 326 mapa4| tempo exec  15.771841764450073
iteração 327 mapa4| tempo exec  15.580015182495117
iteração 328 mapa4| tempo exec  15.58477783203125
iteração 329 mapa4| tempo exec  15.18128514289856
iteração 330 mapa4| tempo exec  12.547770977020264
iteração 331 mapa4| tempo exec  15.935670614242554
iteração 332 mapa4| tempo exec  17.19766068458557
iteração 333 mapa4| tempo exec  17.15427565574646
iteração 334 mapa4| tempo exec  16.444112539291382
iteração 335 mapa4| tempo exec  17.67988657951355
iteração 336 mapa4| tempo exec  16.024426698684692
iteração 337 mapa4| tempo exec  16.894009113311768
iteração 338 mapa4| tempo exec  14.430066347122192
iteração 339 mapa4| tempo exec  14.973995923995972
iteração 340 mapa4| tempo exec  14.517677307128906
iteração 341 mapa4| tempo exec  13.678804636001587
iteração 342 mapa4| tempo exec  15.93713641166687
iteração 343 mapa4| tempo exec  15.93269681930542
iteração 344 mapa4| tempo exec  16.30426549911499
iteração 345 mapa4| tempo exec  17.500949144363403
